topic,topic_num,titles,urls,lat,long,category,image_urls
polic investig man offic charg rcmp vehicl incid,2,['Police ID victim of boat collision in Bracebridge'],['https://northernontario.ctvnews.ca/police-id-victim-of-boat-collision-in-bracebridge-1.5026919'],45.041508,-79.310989,local,['https://northernontario.ctvnews.ca/police-id-victim-of-boat-collision-in-bracebridge-1.5026919']
polic investig man offic charg rcmp vehicl incid,2,"['Teens from Guelph, Kitchener take drugs from stranger and end up in hospital']",['https://www.therecord.com/news/crime/2020/07/13/teens-from-guelph-kitchener-take-drugs-from-stranger-and-end-up-in-hospital.html'],43.1408157,-80.2631733,local,['https://www.therecord.com/news/crime/2020/07/13/teens-from-guelph-kitchener-take-drugs-from-stranger-and-end-up-in-hospital.html']
polic investig man offic charg rcmp vehicl incid,2,"['Needle-filled lemons left in Port Coquitlam, B.C., park: RCMP', '‘We’re not busting ghosts’: Northern B.C. paranormal investigators check out bistro – Maple Ridge News', 'Inmate dies in prison 51 years after life sentence for double murder in Ontario', 'LETTER: To be for one thing doesn’t mean you are against another – Chilliwack Progress', 'Oregon mental health response saves money and lives - without police']","['https://torontosun.com/news/weird/needle-filled-lemons-left-in-port-coquitlam-b-c-park-rcmp/wcm/0fe7597e-b636-45c6-880a-c633c829a407', 'https://www.mapleridgenews.com/trending-now/were-not-busting-ghosts-northern-b-c-paranormal-investigators-check-out-bistro/', 'https://torontosun.com/news/national/inmate-dies-in-prison-51-years-after-life-sentence-for-double-murder-in-ontario/wcm/23264af1-132c-47a8-9cea-a7f939bb8db9', 'https://www.theprogress.com/opinion/letter-to-be-for-one-thing-doesnt-mean-you-are-against-another/', 'https://bc.ctvnews.ca/oregon-mental-health-response-saves-money-and-lives-without-police-1.5028544']",55.001251,-125.00244099999999,local,"['https://torontosun.com/news/weird/needle-filled-lemons-left-in-port-coquitlam-b-c-park-rcmp/wcm/0fe7597e-b636-45c6-880a-c633c829a407', 'https://www.mapleridgenews.com/trending-now/were-not-busting-ghosts-northern-b-c-paranormal-investigators-check-out-bistro/', 'https://torontosun.com/news/national/inmate-dies-in-prison-51-years-after-life-sentence-for-double-murder-in-ontario/wcm/23264af1-132c-47a8-9cea-a7f939bb8db9', 'https://www.theprogress.com/opinion/letter-to-be-for-one-thing-doesnt-mean-you-are-against-another/', 'https://bc.ctvnews.ca/oregon-mental-health-response-saves-money-and-lives-without-police-1.5028544']"
polic investig man offic charg rcmp vehicl incid,2,['Kelowna Mountie at centre of UBCO wellness check lawsuit faces new accusations – Maple Ridge News'],['https://www.mapleridgenews.com/news/kelowna-mountie-at-centre-of-ubco-wellness-check-lawsuit-faces-new-accusations/'],40.1289355,-90.37206850000001,local,['https://www.mapleridgenews.com/news/kelowna-mountie-at-centre-of-ubco-wellness-check-lawsuit-faces-new-accusations/']
polic investig man offic charg rcmp vehicl incid,2,['Three white men charged in killing of Ahmaud Arbery plead not guilty'],['https://torontosun.com/news/crime/three-to-face-judge-in-fatal-shooting-of-black-jogger-in-georgia/wcm/285620f2-f1bb-41ae-93ab-5cab0a99cb60'],34.071819500000004,-78.19142149999999,local,['https://torontosun.com/news/crime/three-to-face-judge-in-fatal-shooting-of-black-jogger-in-georgia/wcm/285620f2-f1bb-41ae-93ab-5cab0a99cb60']
polic investig man offic charg rcmp vehicl incid,2,"['Alcohol and drugs suspected in 2-vehicle crash near Cochrane, Alta.', '‘These kind of issues are out here’: New doc examines police violence in Calgary', 'Hate crime unit investigating after religious statue in Calgary vandalized', ""Family pleads for public help as search for murdered man's body continues""]","['https://calgary.ctvnews.ca/alcohol-and-drugs-suspected-in-2-vehicle-crash-near-cochrane-alta-1.5028653', 'https://www.thestar.com/entertainment/movies/2020/07/10/these-kind-of-issues-are-out-here-new-doc-examines-police-violence-in-calgary.html', 'https://calgary.ctvnews.ca/hate-crime-unit-investigating-after-religious-statue-in-calgary-vandalized-1.5027551', 'https://calgary.ctvnews.ca/family-pleads-for-public-help-as-search-for-murdered-man-s-body-continues-1.5027148']",51.0534234,-114.0625892,local,"['https://calgary.ctvnews.ca/alcohol-and-drugs-suspected-in-2-vehicle-crash-near-cochrane-alta-1.5028653', 'https://www.thestar.com/entertainment/movies/2020/07/10/these-kind-of-issues-are-out-here-new-doc-examines-police-violence-in-calgary.html', 'https://calgary.ctvnews.ca/hate-crime-unit-investigating-after-religious-statue-in-calgary-vandalized-1.5027551', 'https://calgary.ctvnews.ca/family-pleads-for-public-help-as-search-for-murdered-man-s-body-continues-1.5027148']"
polic investig man offic charg rcmp vehicl incid,2,"['Waterloo Regional Police badge, ID stolen in vehicle break-in']",['https://www.therecord.com/news/crime/2020/07/13/waterloo-regional-police-badge-id-stolen-in-vehicle-break-in.html'],52.2034823,0.1235817,local,['https://www.therecord.com/news/crime/2020/07/13/waterloo-regional-police-badge-id-stolen-in-vehicle-break-in.html']
polic investig man offic charg rcmp vehicl incid,2,"['Curt Taylor Griffiths: With new police force, Surrey will return to its roots – North Delta Reporter', ""Ex-officer suing RCMP says she didn't understand racism until joining force"", 'BONOKOSKI: Difficult phone hack leads to organized crime takedowns', 'Man who entered Canada from U.S. charged for failing to self-isolate in N.S.', 'As the deadly opioid crisis rages, Canada’s police chiefs say they’re ready for a new approach']","['https://www.northdeltareporter.com/opinion/curt-taylor-griffiths-with-new-police-force-surrey-will-return-to-its-roots/', 'https://www.ctvnews.ca/canada/ex-officer-suing-rcmp-says-she-didn-t-understand-racism-until-joining-force-1.5024600', 'https://torontosun.com/opinion/columnists/bonokoski-difficult-phone-hack-leads-to-organized-crime-takedowns', 'https://atlantic.ctvnews.ca/man-who-entered-canada-from-u-s-charged-for-failing-to-self-isolate-in-n-s-1.5028108', 'https://www.thestar.com/news/canada/2020/07/09/canadian-police-chiefs-recommend-decriminalizing-personal-possession-of-illicit-drugs.html']",61.0666922,-107.9917071,local,"['https://www.northdeltareporter.com/opinion/curt-taylor-griffiths-with-new-police-force-surrey-will-return-to-its-roots/', 'https://www.ctvnews.ca/canada/ex-officer-suing-rcmp-says-she-didn-t-understand-racism-until-joining-force-1.5024600', 'https://torontosun.com/opinion/columnists/bonokoski-difficult-phone-hack-leads-to-organized-crime-takedowns', 'https://atlantic.ctvnews.ca/man-who-entered-canada-from-u-s-charged-for-failing-to-self-isolate-in-n-s-1.5028108', 'https://www.thestar.com/news/canada/2020/07/09/canadian-police-chiefs-recommend-decriminalizing-personal-possession-of-illicit-drugs.html']"
polic investig man offic charg rcmp vehicl incid,2,"['South Delta crime beat, week of July 5 – North Delta Reporter']",['https://www.northdeltareporter.com/news/south-delta-crime-beat-week-of-july-5/'],38.9640466,-7.7626565,local,['https://www.northdeltareporter.com/news/south-delta-crime-beat-week-of-july-5/']
polic investig man offic charg rcmp vehicl incid,2,"[""OPP declare 'Alert Ready' a success during Carleton Place manhunt""]",['https://ottawa.ctvnews.ca/opp-declare-alert-ready-a-success-during-carleton-place-manhunt-1.5028385'],46.3940835,-67.491134,local,['https://ottawa.ctvnews.ca/opp-declare-alert-ready-a-success-during-carleton-place-manhunt-1.5028385']
polic investig man offic charg rcmp vehicl incid,2,['Ottawa Police hunt for suspects in Centretown mail thefts'],['https://ottawa.ctvnews.ca/ottawa-police-hunt-for-suspects-in-centretown-mail-thefts-1.5028299'],45.4163403,-75.6942863,local,['https://ottawa.ctvnews.ca/ottawa-police-hunt-for-suspects-in-centretown-mail-thefts-1.5028299']
polic investig man offic charg rcmp vehicl incid,2,['LETTER: Where are all the pro-police stories? – Chilliwack Progress'],['https://www.theprogress.com/opinion/letter-where-are-all-the-pro-police-stories/'],-121.956167,49.164694,local,['https://www.theprogress.com/opinion/letter-where-are-all-the-pro-police-stories/']
polic investig man offic charg rcmp vehicl incid,2,['Christian counsellor accused of sexually abusing teens he met through church'],['https://bc.ctvnews.ca/christian-counsellor-accused-of-sexually-abusing-teens-he-met-through-church-1.5023938'],49.284295799999995,-122.79328100000001,local,['https://bc.ctvnews.ca/christian-counsellor-accused-of-sexually-abusing-teens-he-met-through-church-1.5023938']
polic investig man offic charg rcmp vehicl incid,2,['A woman walking her dog struck by vehicle in Kitchener'],['https://www.therecord.com/news/waterloo-region/2020/07/14/pedestrian-struck-by-vehicle-in-kitchener.html'],39.6795914,-75.7865572,local,['https://www.therecord.com/news/waterloo-region/2020/07/14/pedestrian-struck-by-vehicle-in-kitchener.html']
polic investig man offic charg rcmp vehicl incid,2,"['Surrey Mounties seeking witnesses to Saturday shooting – North Delta Reporter', 'OUR VIEW: Put Annis or Hundial on Surrey Police board – North Delta Reporter']","['https://www.northdeltareporter.com/news/surrey-mounties-seeking-witnesses-to-saturday-shooting/', 'https://www.northdeltareporter.com/opinion/our-view-put-annis-or-hundial-on-surrey-police-board/']",-122.798996,49.102505,local,"['https://www.northdeltareporter.com/news/surrey-mounties-seeking-witnesses-to-saturday-shooting/', 'https://www.northdeltareporter.com/opinion/our-view-put-annis-or-hundial-on-surrey-police-board/']"
polic investig man offic charg rcmp vehicl incid,2,['Edmonton police seeking 19-year-old suspect wanted on multiple warrants'],['https://edmonton.ctvnews.ca/edmonton-police-seeking-19-year-old-suspect-wanted-on-multiple-warrants-1.5028444'],53.535410999999996,-113.50799599999999,local,['https://edmonton.ctvnews.ca/edmonton-police-seeking-19-year-old-suspect-wanted-on-multiple-warrants-1.5028444']
polic investig man offic charg rcmp vehicl incid,2,"[""Badly-sunburned Florida swimmer in viral video dubbed 'Hellboy'""]",['https://torontosun.com/news/weird/florida-man-is-the-new-hellboy-after-crazy-tan-goes-viral'],27.7567667,-81.4639835,local,['https://torontosun.com/news/weird/florida-man-is-the-new-hellboy-after-crazy-tan-goes-viral']
polic investig man offic charg rcmp vehicl incid,2,['Police capture kangaroo hopping through Fort Lauderdale'],['https://www.cp24.com/world/police-capture-kangaroo-hopping-through-fort-lauderdale-1.5027752'],26.122308399999998,-80.14337859999999,local,['https://www.cp24.com/world/police-capture-kangaroo-hopping-through-fort-lauderdale-1.5027752']
polic investig man offic charg rcmp vehicl incid,2,"['Germany: Black Forest fugitive held after 5 days on the run', 'Police should not have access to data from coronavirus contact tracing apps – Maple Ridge News']","['https://www.thestar.com/news/world/europe/2020/07/17/germany-black-forest-fugitive-held-after-5-days-on-the-run.html', 'https://www.mapleridgenews.com/opinion/police-should-not-have-access-to-data-from-coronavirus-contact-tracing-apps/']",51.0834196,10.4234469,local,"['https://www.thestar.com/news/world/europe/2020/07/17/germany-black-forest-fugitive-held-after-5-days-on-the-run.html', 'https://www.mapleridgenews.com/opinion/police-should-not-have-access-to-data-from-coronavirus-contact-tracing-apps/']"
polic investig man offic charg rcmp vehicl incid,2,['Sask. man who grazed RCMP officer thought he was shooting at animal: lawyer'],['http://saskatoon.ctvnews.ca/sask-man-who-grazed-rcmp-officer-thought-he-was-shooting-at-animal-lawyer-1.5027657'],40.1023326,-75.1521195,local,['http://saskatoon.ctvnews.ca/sask-man-who-grazed-rcmp-officer-thought-he-was-shooting-at-animal-lawyer-1.5027657']
polic investig man offic charg rcmp vehicl incid,2,"['SIU recover guns after man, 73, fatally shot by OPP in wake of mask dispute']",['https://torontosun.com/news/provincial/siu-investigates-police-shooting-of-man-73'],45.152539600000004,-78.51481319999999,local,['https://torontosun.com/news/provincial/siu-investigates-police-shooting-of-man-73']
polic investig man offic charg rcmp vehicl incid,2,['N.S. Mounties investigate racist letter sent to Pictou Landing First Nation chief'],['https://atlantic.ctvnews.ca/n-s-mounties-investigate-racist-letter-sent-to-pictou-landing-first-nation-chief-1.5023922'],44.648618,-63.58594870000001,local,['https://atlantic.ctvnews.ca/n-s-mounties-investigate-racist-letter-sent-to-pictou-landing-first-nation-chief-1.5023922']
polic investig man offic charg rcmp vehicl incid,2,['Deadly collision on Highway 400 in Innisfil'],['http://barrie.ctvnews.ca/deadly-collision-on-highway-400-in-innisfil-1.5027045'],44.3150892,-79.5461073,local,['http://barrie.ctvnews.ca/deadly-collision-on-highway-400-in-innisfil-1.5027045']
polic investig man offic charg rcmp vehicl incid,2,"['Second civil claim filed against RCMP officer accused of dragging, stepping on B.C. woman']",['https://bc.ctvnews.ca/second-civil-claim-filed-against-rcmp-officer-accused-of-dragging-stepping-on-b-c-woman-1.5027804'],49.889326000000004,-119.498291,local,['https://bc.ctvnews.ca/second-civil-claim-filed-against-rcmp-officer-accused-of-dragging-stepping-on-b-c-woman-1.5027804']
polic investig man offic charg rcmp vehicl incid,2,['Ex-beauty queen gets prison time for sending topless pics to teen'],['https://torontosun.com/news/crime/ex-beauty-queen-gets-prison-time-for-sending-topless-pics-to-teen'],37.5726028,-85.1551411,local,['https://torontosun.com/news/crime/ex-beauty-queen-gets-prison-time-for-sending-topless-pics-to-teen']
polic investig man offic charg rcmp vehicl incid,2,"['Police investigate suspicious death of elderly Nova Scotia woman', 'Kitchener man charged in weekend break-ins']","['https://www.therecord.com/ts/news/canada/2020/07/12/police-investigate-suspicious-death-of-elderly-nova-scotia-woman.html', 'https://www.therecord.com/news/crime/2020/07/13/kitchener-man-charged-in-weekend-break-ins.html']",-80.486177,43.448732,local,"['https://www.therecord.com/ts/news/canada/2020/07/12/police-investigate-suspicious-death-of-elderly-nova-scotia-woman.html', 'https://www.therecord.com/news/crime/2020/07/13/kitchener-man-charged-in-weekend-break-ins.html']"
polic investig man offic charg rcmp vehicl incid,2,['Timmins man who dognapped 12-year-old black lab in Feb. now faces charges'],['https://northernontario.ctvnews.ca/timmins-man-who-dognapped-12-year-old-black-lab-in-feb-now-faces-charges-1.5026885'],55.926634400000005,-61.88499184409646,local,['https://northernontario.ctvnews.ca/timmins-man-who-dognapped-12-year-old-black-lab-in-feb-now-faces-charges-1.5026885']
polic investig man offic charg rcmp vehicl incid,2,"['Greater Victoria residents warn of cougar, bear sightings Friday']",['https://vancouverisland.ctvnews.ca/greater-victoria-residents-warn-of-cougar-bear-sightings-friday-1.5028736'],48.4497693,-123.5046662,local,['https://vancouverisland.ctvnews.ca/greater-victoria-residents-warn-of-cougar-bear-sightings-friday-1.5028736']
